# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	max(T)
0.221498665856    	1.6067827551e+03
0.221511984237    	1.6068796606e+03
0.221525308846    	1.6069627151e+03
0.221538633456    	1.6070307498e+03
0.221551958066    	1.6070857920e+03
0.221565282676    	1.6071327312e+03
0.221578607286    	1.6071785435e+03
0.221591925651    	1.6072311388e+03
0.221605244017    	1.6072981302e+03
0.221618556139    	1.6073855512e+03
0.22163186202     	1.6074969512e+03
0.221645161663    	1.6076327844e+03
0.221658448841    	1.6077902794e+03
0.221671729793    	1.6079639447e+03
0.221684998303    	1.6081458490e+03
0.221698260599    	1.6083267031e+03
0.221711510477    	1.6084964699e+03
0.221724754152    	1.6086456490e+03
0.221737985432    	1.6087657504e+03
0.221751204335    	1.6088503210e+03
0.221764410878    	1.6088955161e+03
0.221777611247    	1.6089006625e+03
0.22179079928     	1.6088682963e+03
0.221803974992    	1.6088041667e+03
0.221817138403    	1.6087167043e+03
0.221830295668    	1.6086163227e+03
0.221843440653    	1.6085148374e+03
0.221856579505    	1.6084244998e+03
0.2218697061      	1.6083576509e+03
0.221882826573    	1.6083259355e+03
0.221895934813    	1.6083395550e+03
0.221909036941    	1.6084056592e+03
0.221922132961    	1.6085275306e+03
0.221935222876    	1.6087035580e+03
0.221948306688    	1.6089266644e+03
0.221961378306    	1.6091844256e+03
0.221974449925    	1.6094605899e+03
0.221987515449    	1.6097360363e+03
0.222000574883    	1.6099914568e+03
0.222013628228    	1.6101121886e+03
0.222026681573    	1.6101597433e+03
0.22203972883     	1.6101511435e+03
0.222052776086    	1.6100923477e+03
0.222065823343    	1.6099892476e+03
0.2220788706      	1.6098509988e+03
0.222091917856    	1.6096901096e+03
0.222104965113    	1.6095213733e+03
0.22211801237     	1.6093607832e+03
0.222131065735    	1.6092237590e+03
0.2221441191      	1.6091221650e+03
0.222157178585    	1.6090648844e+03
0.22217022583     	1.6090562727e+03
0.22218325475     	1.6090947338e+03
0.222196265389    	1.6091733808e+03
0.222209257788    	1.6092809405e+03
0.222222238051    	1.6094035144e+03
