# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.27012489331     	2.8904280963e+02
0.270143922041    	2.8657108389e+02
0.270162962907    	2.8206756674e+02
0.270182015932    	2.8027085267e+02
0.270201081139    	2.7973031115e+02
0.270220158552    	2.7971457574e+02
0.270239235964    	2.7989455850e+02
0.270258325614    	2.8015456473e+02
0.270277439801    	2.8044793363e+02
0.270296566287    	2.8075072517e+02
0.270315705098    	2.8104764511e+02
0.270334868619    	2.8132741929e+02
0.270354056932    	2.8158093138e+02
0.270373257672    	2.8180232069e+02
0.270392483333    	2.8199170531e+02
0.270411721485    	2.8214641892e+02
0.270430972154    	2.8226972952e+02
0.270450235365    	2.8236731222e+02
0.270469511141    	2.8244311454e+02
0.270488799507    	2.8250099848e+02
0.27050811312     	2.8254496075e+02
0.270527439389    	2.8257887088e+02
0.27054677834     	2.8260641182e+02
0.270566142719    	2.8263092446e+02
0.270585519847    	2.8265531068e+02
0.270604909748    	2.8268204536e+02
0.270624325264    	2.8271315215e+02
0.27064375362     	2.8275014062e+02
0.270663194843    	2.8279405171e+02
0.270682648958    	2.8284542243e+02
0.270702103073    	2.8290423670e+02
0.270721557187    	2.8296999427e+02
0.270741011302    	2.8304177342e+02
0.270760465417    	2.8311840419e+02
0.270779919532    	2.8319866460e+02
0.270799386607    	2.8328147050e+02
0.270818853683    	2.8009181652e+02
0.270838320759    	2.7606444088e+02
0.270857787834    	2.7499335879e+02
0.270877267923    	2.7494237043e+02
0.270896748011    	2.7526028327e+02
0.270916228099    	2.7572158887e+02
0.270935708188    	2.7623812216e+02
0.270955188276    	2.7676756947e+02
0.270974668364    	2.7728420484e+02
0.270994148453    	2.7776938060e+02
0.271013628541    	2.7821311451e+02
0.271033108629    	2.7860106955e+02
0.271052588718    	2.7892796158e+02
0.271072068806    	2.7919707671e+02
0.271091548894    	2.7941113663e+02
0.271111028983    	2.7957511996e+02
0.271130509071    	2.7969343595e+02
0.271149976024    	2.7977674922e+02
0.271169442977    	2.7983144660e+02
0.271188896794    	2.7986311773e+02
0.271208350611    	2.7987729052e+02
0.271227791292    	2.7987927050e+02
0.271247231974    	2.7987411292e+02
0.27126665952     	2.7986655015e+02
0.271286087066    	2.7986086733e+02
0.271305514612    	2.7986092591e+02
0.271324929013    	2.7987005195e+02
0.271344343415    	2.7989098280e+02
0.271363757816    	2.7992580614e+02
0.271383172218    	2.7997580599e+02
0.271402586619    	2.8004132951e+02
0.271422001021    	2.8012167812e+02
0.27144142862     	2.8021520346e+02
0.27146085622     	2.8031941757e+02
0.27148028382     	2.8043159448e+02
0.271499711419    	2.8054902688e+02
0.271519139019    	2.8066915279e+02
0.271538566618    	2.8078962426e+02
0.271557994218    	2.8090837621e+02
0.271577421817    	2.8102369191e+02
0.271596836147    	2.8113418677e+02
0.271616250476    	2.8123907876e+02
0.271635664805    	2.8133797691e+02
0.271655079135    	2.8143093881e+02
0.271674493464    	2.8151841765e+02
0.271693921109    	2.8160124748e+02
0.271713348754    	2.8168038926e+02
0.271732776399    	2.8175700758e+02
0.271752217406    	2.8183236128e+02
0.271771658413    	2.8190756405e+02
0.271791099419    	2.8198366397e+02
0.271810540426    	2.8206153217e+02
0.271829981432    	2.8214182048e+02
0.271849422439    	2.8222493373e+02
0.271868863446    	2.8231100734e+02
0.271888304452    	2.8239989956e+02
0.271907745459    	2.8249121616e+02
0.271927199929    	2.8258442613e+02
0.271946654399    	2.8267874258e+02
0.271966108869    	2.8277337818e+02
0.271985576849    	2.8286761487e+02
0.272005044829    	2.8296066723e+02
0.272024512808    	2.8305192019e+02
0.272043980788    	2.8314089256e+02
0.272063448768    	2.8322725401e+02
0.272082916748    	2.8331083973e+02
0.272102398314    	2.8339171019e+02
0.272121879879    	2.8346997750e+02
0.272141361445    	2.8354596126e+02
0.272160856643    	2.8362014575e+02
0.272180365503    	2.8369303427e+02
0.272199888054    	2.8376516004e+02
0.272219410604    	2.8383699705e+02
0.272238946884    	2.8390907826e+02
0.272258496921    	2.8398182022e+02
0.272278046958    	2.8405550131e+02
0.272297610793    	2.8413040449e+02
0.272317174627    	2.8420660578e+02
0.272336752297    	2.8101070245e+02
0.272356343832    	2.6975653318e+02
0.272375949262    	2.8422781936e+02
0.272395568616    	2.8472934891e+02
0.272415201924    	2.8499912018e+02
0.272434849216    	2.8519084707e+02
